Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
5192,18,20,2,4,3,Stick,18,Loss
5193,19,21,3,2,10,Hit Stick,9 19,Loss
5194,21,18,4,3,2,Hit Hit Stick,7 12 21,Win
5195,19,17,2,4,3,Stick,19,Win
5196,20,18,3,2,10,Hit Stick,11 20,Win
5197,18,24,4,3,7,Hit Hit Stick,4 12 18,Win
5198,18,22,2,5,6,Stick,18,Win
5199,21,21,2,2,10,Stick,21,Draw
5200,21,19,2,3,4,Stick,21,Win
5201,14,17,2,3,9,Stick,14,Loss
5202,18,20,2,3,3,Stick,18,Loss
5203,17,21,2,3,6,Stick,17,Loss
5204,19,24,2,3,7,Stick,19,Win
5205,23,19,3,2,8,Hit,14,Loss
5206,20,26,2,4,1,Stick,20,Win
5207,17,18,3,3,5,Hit Stick,13 17,Loss
5208,19,18,3,2,10,Hit Stick,13 19,Win
5209,18,19,4,4,2,Hit Hit Stick,8 12 18,Loss
5210,28,21,4,2,1,Hit Hit,15 18,Loss
5211,21,19,2,2,9,Stick,21,Win
5212,12,19,2,3,9,Stick,12,Loss
5213,16,23,2,3,10,Stick,16,Win
5214,13,19,2,3,3,Stick,13,Loss
5215,20,18,3,2,8,Hit Stick,13 20,Win
5216,21,20,4,3,7,Hit Hit Stick,8 11 21,Win
5217,14,17,3,3,2,Hit Stick,12 14,Loss
5218,15,24,2,4,3,Stick,15,Win
5219,15,25,2,3,10,Stick,15,Win
5220,14,22,2,4,4,Stick,14,Win
5221,26,21,4,2,1,Hit Hit,13 16,Loss
5222,24,18,3,2,10,Hit,14,Loss
5223,14,25,2,5,8,Stick,14,Win
5224,26,18,3,2,8,Hit,16,Loss
5225,20,20,4,2,10,Hit Hit Stick,7 14 20,Draw
5226,20,23,2,5,3,Stick,20,Win
5227,18,26,2,3,6,Stick,18,Win
5228,18,19,5,3,5,Hit Hit Hit Stick,12 13 18 18,Loss
5229,20,26,2,4,2,Stick,20,Win
5230,17,21,3,3,3,Hit Stick,10 17,Loss
5231,18,19,2,3,5,Stick,18,Loss
5232,17,21,4,2,10,Hit Hit Stick,8 14 17,Loss
5233,20,21,2,4,2,Stick,20,Loss
5234,22,8,3,2,4,Hit,12,Loss
5235,25,20,5,2,10,Hit Hit Hit,13 17 16,Loss
5236,19,17,2,2,1,Stick,19,Win
5237,20,20,2,3,2,Stick,20,Draw
5238,18,18,2,2,10,Stick,18,Draw
5239,14,19,2,3,5,Stick,14,Loss
5240,19,18,2,2,10,Stick,19,Win
5241,21,17,3,2,10,Hit Stick,15 21,Win
5242,25,17,6,2,7,Hit Hit Hit Hit,5 10 14 16,Loss
5243,23,20,3,2,10,Hit,13,Loss
5244,27,19,5,2,9,Hit Hit Hit,14 14 17,Loss
5245,25,17,4,2,1,Hit Hit,11 15,Loss
5246,16,26,3,4,2,Hit Stick,8 16,Win
5247,18,17,2,3,3,Stick,18,Win
5248,19,17,3,2,8,Hit Stick,18 19,Win
5249,20,20,3,2,10,Hit Stick,18 20,Draw
5250,19,22,2,3,2,Stick,19,Win
5251,21,23,2,3,5,Stick,21,Win
5252,21,17,2,4,4,Stick,21,Win
5253,21,19,3,3,6,Hit Stick,11 21,Win
5254,24,10,3,2,2,Hit,14,Loss
5255,17,21,2,3,5,Stick,17,Loss
5256,19,20,3,2,10,Hit Stick,16 19,Loss
5257,17,17,2,3,3,Stick,17,Draw
5258,24,19,4,2,10,Hit Hit,15 16,Loss
5259,23,11,3,2,2,Hit,13,Loss
5260,20,21,3,4,6,Hit Stick,13 20,Loss
5261,17,20,2,3,1,Stick,17,Loss
5262,15,20,2,3,4,Stick,15,Loss
5263,21,20,2,3,3,Stick,21,Win
5264,23,20,4,2,1,Hit Hit,9 13,Loss
5265,24,20,4,2,10,Hit Hit,14 19,Loss
5266,19,22,2,5,3,Stick,19,Win
5267,19,26,3,3,10,Hit Stick,11 19,Win
5268,20,18,2,3,3,Stick,20,Win
5269,19,21,2,3,3,Stick,19,Loss
5270,12,21,2,3,9,Stick,12,Loss
5271,24,21,3,2,1,Hit,14,Loss
5272,16,17,3,2,10,Hit Stick,11 16,Loss
5273,22,8,3,2,5,Hit,12,Loss
