Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
5761,22,18,3,2,10,Hit,12,Loss
5762,18,20,5,2,10,Hit Hit Hit Stick,18 21 13 18,Loss
5763,21,18,3,3,10,Hit Stick,21 21,Win
5764,14,21,3,2,1,Hit Stick,5 14,Loss
5765,16,19,3,2,10,Hit Stick,19 16,Loss
5766,17,20,3,2,10,Hit Stick,9 17,Loss
5767,13,25,5,3,10,Hit Hit Hit Stick,12 15 19 13,Win
5768,17,18,2,2,10,Stick,17,Loss
5769,20,19,3,3,6,Hit Stick,10 20,Win
5770,15,18,4,3,1,Hit Hit Stick,14 13 15,Loss
5771,15,17,2,3,10,Stick,15,Loss
5772,17,23,2,3,4,Stick,17,Win
5773,18,19,2,3,7,Stick,18,Loss
5774,17,19,3,2,10,Hit Stick,14 17,Loss
5775,20,21,3,3,8,Hit Stick,10 20,Loss
5776,21,20,4,2,10,Hit Hit Stick,18 13 21,Win
5777,18,18,3,3,10,Hit Stick,8 18,Draw
5778,19,19,3,3,6,Hit Stick,12 19,Draw
5779,15,20,4,3,9,Hit Hit Stick,15 14 15,Loss
5780,19,20,3,2,10,Hit Stick,12 19,Loss
5781,15,18,2,2,10,Stick,15,Loss
5782,21,25,3,3,10,Hit Stick,21 21,Win
5783,16,22,3,3,2,Hit Stick,11 16,Win
5784,22,17,3,2,10,Hit,13,Loss
5785,14,18,2,2,8,Stick,14,Loss
5786,19,17,3,3,3,Hit Stick,13 19,Win
5787,20,22,2,3,8,Stick,20,Win
5788,16,17,3,3,6,Hit Stick,10 16,Loss
5789,19,21,3,2,1,Hit Stick,19 19,Loss
5790,16,17,3,4,2,Hit Stick,9 16,Loss
5791,18,17,2,3,4,Stick,18,Win
5792,16,18,3,2,9,Hit Stick,21 16,Loss
5793,16,20,3,3,3,Hit Stick,8 16,Loss
5794,20,26,2,3,9,Stick,20,Win
5795,17,26,2,3,6,Stick,17,Win
5796,15,18,2,3,3,Stick,15,Loss
5797,18,20,2,2,10,Stick,18,Loss
5798,16,18,3,2,9,Hit Stick,8 16,Loss
5799,21,25,4,5,2,Hit Hit Stick,18 21 21,Win
5800,14,20,2,3,2,Stick,14,Loss
