Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
8227,27,11,3,2,9,Hit,17,Loss
8228,17,21,3,3,4,Hit Stick,13 17,Loss
8229,20,22,2,3,10,Stick,20,Win
8230,16,23,3,3,5,Hit Stick,10 16,Win
8231,22,16,3,2,5,Hit,12,Loss
8232,19,22,3,3,2,Hit Stick,9 19,Win
8233,25,18,4,2,10,Hit Hit,10 16,Loss
8234,17,17,3,2,10,Hit Stick,12 17,Win
8235,18,18,3,3,9,Hit Stick,13 18,Win
8236,18,18,2,2,10,Stick,18,Win
8237,12,23,3,5,2,Hit Stick,5 12,Win
8238,21,20,3,3,10,Hit Stick,15 21,Win
8239,28,21,3,2,10,Hit,18,Loss
8240,19,17,2,2,10,Stick,19,Win
8241,22,18,3,2,1,Hit,12,Loss
8242,14,17,2,4,4,Stick,14,Loss
8243,16,19,3,2,8,Hit Stick,18 16,Loss
8244,12,23,2,3,3,Stick,12,Win
8245,23,19,4,2,9,Hit Hit,10 16,Loss
8246,16,18,3,2,10,Hit Stick,12 16,Loss
8247,15,22,3,3,2,Hit Stick,9 15,Win
8248,20,23,3,3,10,Hit Stick,10 20,Win
8249,22,10,3,2,4,Hit,13,Loss
8250,21,23,3,3,5,Hit Stick,14 21,Win
8251,19,19,2,2,1,Stick,19,Win
8252,17,24,2,5,2,Stick,17,Win
8253,21,19,2,3,3,Stick,21,Win
8254,26,12,3,2,2,Hit,16,Loss
8255,17,20,3,2,1,Hit Stick,7 17,Loss
8256,23,15,3,2,10,Hit,13,Loss
8257,20,20,2,2,1,Stick,20,Win
8258,13,20,2,3,5,Stick,13,Loss
8259,18,20,5,2,10,Hit Hit Hit Stick,14 15 17 18,Loss
8260,17,22,2,3,8,Stick,17,Win
8261,17,18,2,2,10,Stick,17,Loss
8262,18,20,2,3,6,Stick,18,Loss
8263,14,18,2,3,7,Stick,14,Loss
